rho,t_sweep,t_scaled,A_COM_MSD_mean,A_COM_MSD_sem,B_COM_MSD_mean,B_COM_MSD_sem,Full_COM_MSD_mean,Full_COM_MSD_sem
4.000000000000000000e+00,8.760000000000000000e+02,8.759999999999999731e-02,3.090519788251802424e+01,1.636456241241413812e-01,1.052192291446089101e+01,4.941496434816562699e-02,1.232180494481049671e+01,6.250325406999467093e-02
4.000000000000000000e+00,8.910000000000000000e+02,8.909999999999999865e-02,3.130254836800978424e+01,1.663737757180313859e-01,1.069525411130257986e+01,5.068064865599808400e-02,1.251432540902099433e+01,6.382100052110840915e-02
4.000000000000000000e+00,9.070000000000000000e+02,9.070000000000000284e-02,3.172305302147526973e+01,1.691618171221439815e-01,1.087987206447673927e+01,5.205349032792257885e-02,1.271901942508088545e+01,6.520142657349203841e-02
4.000000000000000000e+00,9.230000000000000000e+02,9.229999999999999316e-02,3.214071879322737857e+01,1.721062307478527231e-01,1.106402614212223590e+01,5.340664647989627062e-02,1.292335485897122638e+01,6.661412834850591325e-02
4.000000000000000000e+00,9.390000000000000000e+02,9.389999999999999736e-02,3.255641147486741005e+01,1.751366574265467990e-01,1.124782272452045895e+01,5.474947071620325095e-02,1.312753125995720360e+01,6.806369653496897876e-02
4.000000000000000000e+00,9.560000000000000000e+02,9.560000000000000442e-02,3.299406842706844856e+01,1.783270965450242662e-01,1.144278415038421670e+01,5.617040224275047372e-02,1.334397416154684990e+01,6.963467306079171304e-02
4.000000000000000000e+00,9.730000000000000000e+02,9.729999999999999760e-02,3.342748852541370752e+01,1.814382052125719791e-01,1.163763214899229759e+01,5.758118668798265644e-02,1.355975201243830419e+01,7.122087805401684790e-02
4.000000000000000000e+00,9.900000000000000000e+02,9.900000000000000466e-02,3.385722567866739041e+01,1.844477073818156787e-01,1.183199237813154880e+01,5.898781521823184132e-02,1.377494599701737066e+01,7.280418355389474405e-02
4.000000000000000000e+00,1.007000000000000000e+03,1.006999999999999978e-01,3.428227815054736993e+01,1.872890031419471302e-01,1.202584603774721650e+01,6.039192461902741227e-02,1.398912544317314932e+01,7.441697486933318562e-02
4.000000000000000000e+00,1.025000000000000000e+03,1.024999999999999939e-01,3.472867362939648928e+01,1.900811258567752238e-01,1.223064718613788493e+01,6.190450792759778775e-02,1.421531993808681982e+01,7.611658931205321499e-02
4.000000000000000000e+00,1.043000000000000000e+03,1.043000000000000038e-01,3.517201024939500087e+01,1.928243933293926626e-01,1.243483477666084092e+01,6.343724235578619697e-02,1.444105716474206780e+01,7.780857740938333655e-02
4.000000000000000000e+00,1.061000000000000000e+03,1.060999999999999999e-01,3.561092229108695051e+01,1.957630676738307263e-01,1.263898559439614999e+01,6.496611691241446773e-02,1.466589588210881701e+01,7.954219905748485808e-02
4.000000000000000000e+00,1.080000000000000000e+03,1.079999999999999988e-01,3.606850380033558423e+01,1.990962527733432519e-01,1.285430877802718186e+01,6.655277371066554981e-02,1.490211737745861420e+01,8.147868856044235275e-02
4.000000000000000000e+00,1.099000000000000000e+03,1.098999999999999977e-01,3.652324847095627547e+01,2.025466049635701871e-01,1.306940208650205903e+01,6.816264082915862721e-02,1.513803800429781887e+01,8.347410191376118671e-02
4.000000000000000000e+00,1.119000000000000000e+03,1.118999999999999995e-01,3.699806577243774086e+01,2.061950997117523721e-01,1.329531624936126200e+01,6.986506335909468957e-02,1.538551072563961419e+01,8.562101308877904937e-02
4.000000000000000000e+00,1.138000000000000000e+03,1.137999999999999984e-01,3.744388617542873732e+01,2.097675342120874087e-01,1.350983257909441626e+01,7.152349142659583658e-02,1.561975170039259453e+01,8.768180783812723478e-02
4.000000000000000000e+00,1.158000000000000000e+03,1.158000000000000002e-01,3.791018938824173290e+01,2.135854964439006243e-01,1.373620201661318774e+01,7.325513622736336272e-02,1.586626155650779779e+01,8.986760809289941199e-02
4.000000000000000000e+00,1.179000000000000000e+03,1.179000000000000048e-01,3.839454902839331396e+01,2.175949499669243836e-01,1.397359173220239192e+01,7.507225623128463421e-02,1.612424463901891514e+01,9.209979290507817884e-02
4.000000000000000000e+00,1.199000000000000000e+03,1.199000000000000066e-01,3.885121267722009719e+01,2.214781991215403478e-01,1.419963353785186122e+01,7.686156154563607290e-02,1.636915562020572779e+01,9.422046192184235780e-02
4.000000000000000000e+00,1.221000000000000000e+03,1.221000000000000002e-01,3.934915137568393817e+01,2.258709827334511311e-01,1.444824860047090453e+01,7.887426001894007332e-02,1.663813300077923785e+01,9.654075081545583636e-02
4.000000000000000000e+00,1.242000000000000000e+03,1.242000000000000048e-01,3.982132808947300617e+01,2.302493672453881091e-01,1.468593473418125051e+01,8.083487898969357599e-02,1.689468442518268887e+01,9.877515002077727480e-02
4.000000000000000000e+00,1.264000000000000000e+03,1.264000000000000123e-01,4.031544435917883362e+01,2.351393634256731813e-01,1.493483571655702313e+01,8.282499055615603900e-02,1.716380559863268118e+01,1.012070649677692391e-01
4.000000000000000000e+00,1.286000000000000000e+03,1.285999999999999921e-01,4.080749805070399816e+01,2.399690949369298054e-01,1.518353497549959741e+01,8.480209314110392915e-02,1.743316258402573737e+01,1.036403192833000447e-01
4.000000000000000000e+00,1.309000000000000000e+03,1.308999999999999886e-01,4.131696500465292843e+01,2.450064029945441535e-01,1.544361797910693745e+01,8.685249375391729254e-02,1.771439498463936602e+01,1.062418111112192198e-01
4.000000000000000000e+00,1.332000000000000000e+03,1.332000000000000128e-01,4.182027345843783195e+01,2.497517365893566765e-01,1.570341819573206799e+01,8.887044355490858472e-02,1.799441125980301592e+01,1.088005176159294873e-01
4.000000000000000000e+00,1.355000000000000000e+03,1.355000000000000093e-01,4.231907859385108139e+01,2.543089534366166360e-01,1.596302058762053022e+01,9.086994097300120365e-02,1.827384213273595748e+01,1.113457834119735423e-01
4.000000000000000000e+00,1.379000000000000000e+03,1.378999999999999948e-01,4.283521263474293050e+01,2.590479260694961705e-01,1.623372829104648929e+01,9.296283345855702041e-02,1.856538514361101733e+01,1.140085044687581817e-01
4.000000000000000000e+00,1.404000000000000000e+03,1.403999999999999970e-01,4.336695052845733755e+01,2.642188842015151251e-01,1.651560124578789868e+01,9.514906312569383628e-02,1.886838559557982009e+01,1.169589979386768397e-01
4.000000000000000000e+00,1.428000000000000000e+03,1.428000000000000103e-01,4.387564139135683661e+01,2.693217665163075147e-01,1.678649621389940805e+01,9.722258096936199634e-02,1.915954610069043795e+01,1.198334855394882908e-01
4.000000000000000000e+00,1.454000000000000000e+03,1.454000000000000015e-01,4.442249136198925896e+01,2.746661868679984297e-01,1.707973782745489899e+01,9.954998887157764931e-02,1.947441501967436039e+01,1.229488646643184524e-01
4.000000000000000000e+00,1.479000000000000000e+03,1.479000000000000037e-01,4.494170482045736037e+01,2.798890317419776008e-01,1.736193983616517400e+01,1.018281160671715285e-01,1.977635249493682323e+01,1.260227747552531419e-01
4.000000000000000000e+00,1.505000000000000000e+03,1.504999999999999949e-01,4.547315208419724541e+01,2.854701859510985207e-01,1.765589316429368694e+01,1.041868138882077605e-01,2.008851303020101398e+01,1.291964233087503078e-01
4.000000000000000000e+00,1.532000000000000000e+03,1.532000000000000028e-01,4.602025946493333208e+01,2.911398897403596475e-01,1.796014532032926425e+01,1.066660711879336282e-01,2.041139945634840913e+01,1.323719827132631699e-01
4.000000000000000000e+00,1.559000000000000000e+03,1.559000000000000108e-01,4.656036265935212981e+01,2.969299467879054077e-01,1.826423300839651631e+01,1.092076715304243495e-01,2.073252703363238680e+01,1.355427460633170655e-01
4.000000000000000000e+00,1.586000000000000000e+03,1.585999999999999910e-01,4.709550124916161451e+01,3.027737015328854087e-01,1.856831212008449583e+01,1.118117450788924661e-01,2.105341515024213450e+01,1.387004663480310152e-01
4.000000000000000000e+00,1.614000000000000000e+03,1.613999999999999879e-01,4.764801119340352642e+01,3.087011523415359449e-01,1.888335135191060843e+01,1.145455347325907702e-01,2.138610585322353330e+01,1.419398923552188663e-01
4.000000000000000000e+00,1.642000000000000000e+03,1.642000000000000126e-01,4.819592003820369541e+01,3.147167125807823762e-01,1.919778517808773088e+01,1.172690603021914191e-01,2.171860765960830264e+01,1.451836447643319039e-01
4.000000000000000000e+00,1.671000000000000000e+03,1.670999999999999985e-01,4.875760745984462829e+01,3.210054261444524881e-01,1.952269475940640575e+01,1.200931048398468093e-01,2.206227045934682351e+01,1.485824103251364992e-01
4.000000000000000000e+00,1.701000000000000000e+03,1.701000000000000012e-01,4.932998407860281986e+01,3.275292733916846388e-01,1.985835598905469723e+01,1.230898317007388804e-01,2.241724675090441465e+01,1.521460996792146914e-01
4.000000000000000000e+00,1.731000000000000000e+03,1.731000000000000039e-01,4.989158087854959689e+01,3.340569938404270856e-01,2.019206739347756852e+01,1.261389343745001612e-01,2.276903353704212662e+01,1.557612341760395425e-01
4.000000000000000000e+00,1.761000000000000000e+03,1.761000000000000065e-01,5.044264677134438557e+01,3.402794462523631713e-01,2.052539640687376021e+01,1.291778131044208355e-01,2.311841073130521806e+01,1.593944442536039396e-01
4.000000000000000000e+00,1.792000000000000000e+03,1.791999999999999982e-01,5.100537619176481030e+01,3.464948205878370935e-01,2.086894040829461261e+01,1.323672654464451426e-01,2.347828753789185185e+01,1.631445557841754435e-01
4.000000000000000000e+00,1.824000000000000000e+03,1.824000000000000066e-01,5.158151712455284610e+01,3.527895720419703118e-01,2.122273039283078688e+01,1.356693073494557311e-01,2.384944864324532787e+01,1.669887024609877924e-01
4.000000000000000000e+00,1.856000000000000000e+03,1.855999999999999872e-01,5.215302620832420644e+01,3.590217765336979339e-01,2.157596092600806159e+01,1.390421514860469554e-01,2.422028701087728564e+01,1.707258673412668237e-01
4.000000000000000000e+00,1.889000000000000000e+03,1.889000000000000123e-01,5.273531079853933079e+01,3.654341518110429954e-01,2.193971495528692373e+01,1.425270007769404712e-01,2.460171065567345394e+01,1.746451093188967074e-01
4.000000000000000000e+00,1.922000000000000000e+03,1.922000000000000097e-01,5.331130377914826823e+01,3.717574467371672631e-01,2.230363322876207377e+01,1.459787600089451631e-01,2.498258127939926609e+01,1.785232767947981525e-01
4.000000000000000000e+00,1.956000000000000000e+03,1.955999999999999961e-01,5.389928348478676412e+01,3.783308665180852293e-01,2.267748203329768941e+01,1.495550120065104460e-01,2.537414573862706391e+01,1.825047230919666919e-01
4.000000000000000000e+00,1.990000000000000000e+03,1.990000000000000102e-01,5.448093005725594651e+01,3.850585507524537654e-01,2.305129177017735032e+01,1.530928274851315329e-01,2.576413216182486465e+01,1.865933124808358545e-01
4.000000000000000000e+00,2.025000000000000000e+03,2.025000000000000133e-01,5.507180284872464426e+01,3.922293428129931536e-01,2.343547327780070333e+01,1.568573320381676517e-01,2.616375096530092037e+01,1.909878043199642050e-01
4.000000000000000000e+00,2.061000000000000000e+03,2.061000000000000054e-01,5.567073548404392369e+01,3.997564056996322779e-01,2.383043856227889634e+01,1.608492411216597417e-01,2.657308454229595895e+01,1.956372119254775055e-01
4.000000000000000000e+00,2.097000000000000000e+03,2.096999999999999975e-01,5.626460833355164226e+01,4.068226968922462605e-01,2.422494962878269220e+01,1.648716755863418870e-01,2.698181279656572684e+01,2.002189073002240693e-01
4.000000000000000000e+00,2.134000000000000000e+03,2.134000000000000064e-01,5.687149399989221621e+01,4.137393740631770678e-01,2.462969818250613230e+01,1.690071802686061719e-01,2.740159582474780464e+01,2.048749577800284827e-01
4.000000000000000000e+00,2.172000000000000000e+03,2.172000000000000042e-01,5.748615703597826609e+01,4.210887473927630298e-01,2.504479749837307878e+01,1.733267421166757027e-01,2.783102999835060487e+01,2.097967732572444122e-01
4.000000000000000000e+00,2.210000000000000000e+03,2.210000000000000020e-01,5.809113493576724352e+01,4.288529479701724823e-01,2.545858859913477801e+01,1.776198690061410179e-01,2.825849503252467443e+01,2.148389859025012782e-01
4.000000000000000000e+00,2.249000000000000000e+03,2.248999999999999888e-01,5.870309631705490006e+01,4.368712996911368052e-01,2.588167302933705116e+01,1.821452307070628163e-01,2.869576165549977276e+01,2.199907705175164208e-01
4.000000000000000000e+00,2.289000000000000000e+03,2.288999999999999924e-01,5.932549541098963175e+01,4.450037769407752530e-01,2.631533010128315553e+01,1.868445858603415832e-01,2.914362599372478257e+01,2.251952122935840239e-01
4.000000000000000000e+00,2.329000000000000000e+03,2.328999999999999959e-01,5.994131908766507166e+01,4.536147644219406527e-01,2.675000402602593041e+01,1.916373864992022835e-01,2.958991846118405533e+01,2.303951582517951291e-01
4.000000000000000000e+00,2.370000000000000000e+03,2.369999999999999885e-01,6.056881445231169891e+01,4.621902858984795470e-01,2.719505748498178477e+01,1.965700317179474577e-01,3.004689105917231728e+01,2.356815590550925266e-01
4.000000000000000000e+00,2.412000000000000000e+03,2.411999999999999977e-01,6.120689744394394438e+01,4.708303570811699368e-01,2.765033865221564469e+01,2.017677532600811452e-01,3.051482201476742873e+01,2.411902711190575255e-01
4.000000000000000000e+00,2.454000000000000000e+03,2.454000000000000070e-01,6.183870290425813465e+01,4.791861463215789096e-01,2.810451145245170324e+01,2.069463385154077795e-01,3.098261062822471956e+01,2.466110056328425504e-01
4.000000000000000000e+00,2.498000000000000000e+03,2.497999999999999943e-01,6.249807328811237994e+01,4.879606188790990839e-01,2.857860550891870233e+01,2.124276121744715362e-01,3.147386070908702038e+01,2.523809497107614153e-01
4.000000000000000000e+00,2.542000000000000000e+03,2.541999999999999815e-01,6.315592887697361846e+01,4.961737667199780377e-01,2.905210273155071832e+01,2.179204832779474965e-01,3.196522555632923002e+01,2.581974803178782585e-01
4.000000000000000000e+00,2.586000000000000000e+03,2.585999999999999965e-01,6.380628977444966665e+01,5.043148786416282725e-01,2.952435742162186827e+01,2.234013107544033372e-01,3.245422841288488058e+01,2.640839321533173800e-01
4.000000000000000000e+00,2.632000000000000000e+03,2.631999999999999895e-01,6.448223149485492911e+01,5.126170196189756556e-01,3.001764988156248393e+01,2.290309686878213569e-01,3.296544325285177024e+01,2.702187728690664814e-01
4.000000000000000000e+00,2.678000000000000000e+03,2.677999999999999825e-01,6.514692236571889339e+01,5.203910901594365201e-01,3.051024916124744735e+01,2.346318951305373657e-01,3.347397972016922552e+01,2.762055583968649475e-01
4.000000000000000000e+00,2.725000000000000000e+03,2.725000000000000200e-01,6.581564627207929163e+01,5.280792811364911632e-01,3.101256995700409291e+01,2.403620810033261501e-01,3.399059316706834011e+01,2.822919251440767496e-01
4.000000000000000000e+00,2.773000000000000000e+03,2.772999999999999909e-01,6.648873651571746279e+01,5.362007271255863072e-01,3.152544899310709781e+01,2.462580401652626205e-01,3.451715415523274544e+01,2.884864236972409235e-01
4.000000000000000000e+00,2.822000000000000000e+03,2.822000000000000064e-01,6.717249551496928461e+01,5.444411577733776486e-01,3.204855629108706694e+01,2.524816347810369122e-01,3.505391505818645470e+01,2.949692756522525050e-01
4.000000000000000000e+00,2.872000000000000000e+03,2.872000000000000108e-01,6.786718432450551575e+01,5.527865948293808618e-01,3.258060716734095763e+01,2.589369674201358884e-01,3.560044381999151852e+01,3.015974972587392999e-01
4.000000000000000000e+00,2.923000000000000000e+03,2.923000000000000043e-01,6.856934784145565231e+01,5.613880894116310971e-01,3.312092432853312118e+01,2.655369736440064687e-01,3.615639076601490842e+01,3.085222868731259394e-01
4.000000000000000000e+00,2.974000000000000000e+03,2.973999999999999977e-01,6.926257747142007304e+01,5.701921453112728244e-01,3.365988771077365271e+01,2.722593008736919340e-01,3.671047135893178393e+01,3.155388229891412655e-01
4.000000000000000000e+00,3.026000000000000000e+03,3.025999999999999801e-01,6.995275398006701550e+01,5.792961884632699121e-01,3.420818468634475096e+01,2.789054815888197814e-01,3.727169591595866649e+01,3.226802019526012200e-01
4.000000000000000000e+00,3.080000000000000000e+03,3.079999999999999960e-01,7.066011766023648022e+01,5.883969772772801310e-01,3.477710535309940099e+01,2.857396745997508036e-01,3.785307159711150859e+01,3.300304889156318033e-01
4.000000000000000000e+00,3.134000000000000000e+03,3.134000000000000119e-01,7.135318843613427475e+01,5.977702351836206018e-01,3.534326048873698767e+01,2.925769180883549536e-01,3.843003278856574667e+01,3.373111309262579738e-01
4.000000000000000000e+00,3.189000000000000000e+03,3.189000000000000168e-01,7.205339199181214838e+01,6.070540440924190317e-01,3.591893312418599038e+01,2.995997967006905349e-01,3.901600474222217230e+01,3.448088575644876475e-01
4.000000000000000000e+00,3.245000000000000000e+03,3.245000000000000107e-01,7.275657476649220712e+01,6.167206037452133138e-01,3.650348308339262360e+01,3.067975566867480741e-01,3.960963174460998459e+01,3.528061623754464859e-01
4.000000000000000000e+00,3.303000000000000000e+03,3.302999999999999825e-01,7.348133556940368294e+01,6.265504791644209703e-01,3.710679385848477807e+01,3.144827545984551498e-01,4.022409521133526056e+01,3.612323045818838230e-01
4.000000000000000000e+00,3.361000000000000000e+03,3.361000000000000099e-01,7.419532033383002556e+01,6.355787666311618622e-01,3.770856540217876329e+01,3.224035359771093012e-01,4.083621966446309415e+01,3.698160456260549678e-01
4.000000000000000000e+00,3.420000000000000000e+03,3.420000000000000262e-01,7.490444678473372164e+01,6.442403660748640126e-01,3.831762068120855957e+01,3.304467450985183463e-01,4.145467612999850360e+01,3.783570293503080717e-01
4.000000000000000000e+00,3.480000000000000000e+03,3.479999999999999760e-01,7.562361041313675969e+01,6.529311075130794784e-01,3.893359996555363267e+01,3.388406313840043316e-01,4.208317193728554173e+01,3.871853535490222820e-01
4.000000000000000000e+00,3.542000000000000000e+03,3.542000000000000148e-01,7.636882078919963135e+01,6.623333616816660108e-01,3.956928158521476036e+01,3.474926562010166031e-01,4.273303101653031177e+01,3.968228322525934049e-01
4.000000000000000000e+00,3.604000000000000000e+03,3.603999999999999981e-01,7.710939104416488021e+01,6.715941446878036514e-01,4.020838318311693627e+01,3.560023257992334655e-01,4.338247785624652408e+01,4.063523124884107496e-01
4.000000000000000000e+00,3.667000000000000000e+03,3.667000000000000259e-01,7.785063984434106032e+01,6.811926938818405608e-01,4.085900821205527933e+01,3.650161755836918709e-01,4.404152248622212795e+01,4.162697255868569313e-01
4.000000000000000000e+00,3.732000000000000000e+03,3.731999999999999762e-01,7.861765918727741109e+01,6.918272836225978217e-01,4.153208308362030010e+01,3.741858110051706765e-01,4.472297426840994206e+01,4.268234403589769022e-01
4.000000000000000000e+00,3.798000000000000000e+03,3.798000000000000265e-01,7.940344212867589135e+01,7.034981399739728136e-01,4.221540162372394889e+01,3.835625889225197649e-01,4.541585646575725832e+01,4.379517271187459704e-01
4.000000000000000000e+00,3.865000000000000000e+03,3.865000000000000102e-01,8.018636749612838344e+01,7.150832693820339259e-01,4.290722328884067593e+01,3.931643016458477025e-01,4.611380178785911710e+01,4.492831206306432401e-01
4.000000000000000000e+00,3.933000000000000000e+03,3.932999999999999829e-01,8.096925259388918050e+01,7.266491031302866332e-01,4.360783659359159969e+01,4.028212864975542762e-01,4.681964146070221489e+01,4.609064919858676390e-01
4.000000000000000000e+00,4.002000000000000000e+03,4.002000000000000002e-01,8.176067926867476388e+01,7.394198969834026025e-01,4.432107214316651067e+01,4.128342737035333165e-01,4.753539065839978406e+01,4.727966259973297447e-01
4.000000000000000000e+00,4.072000000000000000e+03,4.072000000000000064e-01,8.254808398099366684e+01,7.530039999167099651e-01,4.504640110669139119e+01,4.232288496981382875e-01,4.825876750594751030e+01,4.850649744799464536e-01
4.000000000000000000e+00,4.144000000000000000e+03,4.143999999999999906e-01,8.334998637425475465e+01,7.671155164076135513e-01,4.579171972203813112e+01,4.342975344663346782e-01,4.900126087226251315e+01,4.977910532190576443e-01
4.000000000000000000e+00,4.217000000000000000e+03,4.217000000000000193e-01,8.415704168942610863e+01,7.820793567235581056e-01,4.654677779179846198e+01,4.457101453850570993e-01,4.975220637757684727e+01,5.110067204255822615e-01
4.000000000000000000e+00,4.291000000000000000e+03,4.290999999999999814e-01,8.496730945266637036e+01,7.982577318529495702e-01,4.731279420656790791e+01,4.574739986170998085e-01,5.051463457448900840e+01,5.245599326782535154e-01
4.000000000000000000e+00,4.367000000000000000e+03,4.366999999999999771e-01,8.580754969201311155e+01,8.138770246098626648e-01,4.809992440489574506e+01,4.697490425389325708e-01,5.130137024557633652e+01,5.385039884857125703e-01
4.000000000000000000e+00,4.444000000000000000e+03,4.444000000000000172e-01,8.666333349770559380e+01,8.282704932584941115e-01,4.889856974245204668e+01,4.821032932368700119e-01,5.209958303893221654e+01,5.524166462824118273e-01
4.000000000000000000e+00,4.522000000000000000e+03,4.521999999999999909e-01,8.753852273394564065e+01,8.418930054605411328e-01,4.970895618941825944e+01,4.950032042817867906e-01,5.291184211359205847e+01,5.666105878804861273e-01
4.000000000000000000e+00,4.602000000000000000e+03,4.601999999999999980e-01,8.843435494911680905e+01,8.549456420860112038e-01,5.053511339149834214e+01,5.081528041660189343e-01,5.374446439322204583e+01,5.809995606523157274e-01
4.000000000000000000e+00,4.683000000000000000e+03,4.682999999999999940e-01,8.934202352774912015e+01,8.668743528562476985e-01,5.137211457273763671e+01,5.219754143368529054e-01,5.458932157369822846e+01,5.952199890672242866e-01
4.000000000000000000e+00,4.766000000000000000e+03,4.766000000000000236e-01,9.026596460611705197e+01,8.790844301848428355e-01,5.222658502769486688e+01,5.359602031380604759e-01,5.545343665653211218e+01,6.098227545006893457e-01
4.000000000000000000e+00,4.849000000000000000e+03,4.848999999999999977e-01,9.117600075477398036e+01,8.908397382552379895e-01,5.307854721091189987e+01,5.498636187770798989e-01,5.631523323847309825e+01,6.242567868977415557e-01
4.000000000000000000e+00,4.935000000000000000e+03,4.934999999999999942e-01,9.210093409856102653e+01,9.028346051416324958e-01,5.396104320104024765e+01,5.641206287429543220e-01,5.720199730548584682e+01,6.393888013004576099e-01
4.000000000000000000e+00,5.022000000000000000e+03,5.021999999999999797e-01,9.302524806401643787e+01,9.152668738928351200e-01,5.484919133579751360e+01,5.786031373989691806e-01,5.809326661646997536e+01,6.550416209568145076e-01
4.000000000000000000e+00,5.110000000000000000e+03,5.110000000000000098e-01,9.397066652511726659e+01,9.273088995434790593e-01,5.574581483389159331e+01,5.931014102179227310e-01,5.899999392137519294e+01,6.708288125003381008e-01
4.000000000000000000e+00,5.200000000000000000e+03,5.200000000000000178e-01,9.493747489672043116e+01,9.403727475855265805e-01,5.667051614307578689e+01,6.081315171366539207e-01,5.993236382057691003e+01,6.872117516024489614e-01
4.000000000000000000e+00,5.292000000000000000e+03,5.292000000000000037e-01,9.592917893502098536e+01,9.549695835880542827e-01,5.762023030517222821e+01,6.233729528336516834e-01,6.088942207719721722e+01,7.040038485650375044e-01
4.000000000000000000e+00,5.385000000000000000e+03,5.384999999999999787e-01,9.692303401403951568e+01,9.702892545654924206e-01,5.858176271184570538e+01,6.390141342228518040e-01,6.185786250977243839e+01,7.213166680965684696e-01
4.000000000000000000e+00,5.480000000000000000e+03,5.480000000000000426e-01,9.794863830065392563e+01,9.845336486344278271e-01,5.956152187311622725e+01,6.550545511906986640e-01,6.285179326467707028e+01,7.386748280639163777e-01
4.000000000000000000e+00,5.577000000000000000e+03,5.576999999999999735e-01,9.900463565181293291e+01,1.000670244144739929e+00,6.056264428459802929e+01,6.714650460522150199e-01,6.386801304833446125e+01,7.569117689555432404e-01
4.000000000000000000e+00,5.675000000000000000e+03,5.675000000000000044e-01,1.000734022119965232e+02,1.018214973552604041e+00,6.157375191802406533e+01,6.880077333173643117e-01,6.489468749206379528e+01,7.757711734324035380e-01
4.000000000000000000e+00,5.775000000000000000e+03,5.775000000000000133e-01,1.011739007521830871e+02,1.038497311387858613e+00,6.260634993170573637e+01,7.050656559420255265e-01,6.594533710396183324e+01,7.954981857751348695e-01
4.000000000000000000e+00,5.876000000000000000e+03,5.876000000000000112e-01,1.022973934311665687e+02,1.059849497895500425e+00,6.364658645003223825e+01,7.227485478491459947e-01,6.700658096774758121e+01,8.151790191638330629e-01
4.000000000000000000e+00,5.980000000000000000e+03,5.979999999999999760e-01,1.034321727637946395e+02,1.079133915045612513e+00,6.471557957205942557e+01,7.409112577973593350e-01,6.809441380258088827e+01,8.345178941702950937e-01
4.000000000000000000e+00,6.085000000000000000e+03,6.085000000000000409e-01,1.045445726133976478e+02,1.098786159363804193e+00,6.579598845870567914e+01,7.597508865154554147e-01,6.918409216685202523e+01,8.542532623314171847e-01
4.000000000000000000e+00,6.193000000000000000e+03,6.192999999999999616e-01,1.056822766451197282e+02,1.121558927357410917e+00,6.690104840191469293e+01,7.802929878245902229e-01,7.029885133810955722e+01,8.755755590004332678e-01
4.000000000000000000e+00,6.302000000000000000e+03,6.301999999999999824e-01,1.068648918699626478e+02,1.143543982788953972e+00,6.801273077172156434e+01,8.011956049900623711e-01,7.142725776571251117e+01,8.967817140741827231e-01
4.000000000000000000e+00,6.413000000000000000e+03,6.412999999999999812e-01,1.080685673905751116e+02,1.166214550831068841e+00,6.914528974327950550e+01,8.223680089809564109e-01,7.257679959303941075e+01,9.183936579298259684e-01
4.000000000000000000e+00,6.526000000000000000e+03,6.525999999999999579e-01,1.092838693746493419e+02,1.189689157600249292e+00,7.029991826728480930e+01,8.440471372903178837e-01,7.374978057614947602e+01,9.406131149408620828e-01
4.000000000000000000e+00,6.641000000000000000e+03,6.641000000000000236e-01,1.104893717841368357e+02,1.213454761705618834e+00,7.148022075321598834e+01,8.661570945290014700e-01,7.494498062205403244e+01,9.633001680125563571e-01
4.000000000000000000e+00,6.757000000000000000e+03,6.756999999999999673e-01,1.116874329873968605e+02,1.239486624253133495e+00,7.267171053299395567e+01,8.885076392235344844e-01,7.614413585134394680e+01,9.865132506780425192e-01
4.000000000000000000e+00,6.877000000000000000e+03,6.876999999999999780e-01,1.129254962442691550e+02,1.266773038983294519e+00,7.390473482846802256e+01,9.124957267818810669e-01,7.738340878354152608e+01,1.011219941528921140e+00
4.000000000000000000e+00,6.998000000000000000e+03,6.997999999999999776e-01,1.142064463978851165e+02,1.294850659207168908e+00,7.515140060862202631e+01,9.372335490458642004e-01,7.864010751604121197e+01,1.036339220703013542e+00
4.000000000000000000e+00,7.121000000000000000e+03,7.120999999999999552e-01,1.155382205921561933e+02,1.323154239327989812e+00,7.642338912461755740e+01,9.625251119480914275e-01,7.992592450781674529e+01,1.061802392091890868e+00
4.000000000000000000e+00,7.246000000000000000e+03,7.246000000000000218e-01,1.169087351740217002e+02,1.353254073137993618e+00,7.771767018262372062e+01,9.877825996668295749e-01,8.124079631903757104e+01,1.087885787806526228e+00
4.000000000000000000e+00,7.374000000000000000e+03,7.374000000000000554e-01,1.182965538016240430e+02,1.386504639805530292e+00,7.904207115767285075e+01,1.013694145833434312e+00,8.258555821285686704e+01,1.115710300669656707e+00
4.000000000000000000e+00,7.504000000000000000e+03,7.503999999999999559e-01,1.196939044524830820e+02,1.419111754044188212e+00,8.038704912281731652e+01,1.040605082978327323e+00,8.394056802807804729e+01,1.143866544215740078e+00
4.000000000000000000e+00,7.636000000000000000e+03,7.635999999999999455e-01,1.210872322449265397e+02,1.451277494014142189e+00,8.175405745930169132e+01,1.069053457742313196e+00,8.530829783052429605e+01,1.172950391370643386e+00
4.000000000000000000e+00,7.771000000000000000e+03,7.771000000000000130e-01,1.225261682029799033e+02,1.481596905179778378e+00,8.314705716651661760e+01,1.098731979585106933e+00,8.671276129270128763e+01,1.202630340312473178e+00
4.000000000000000000e+00,7.908000000000000000e+03,7.907999999999999474e-01,1.239877724597703832e+02,1.511068247534302245e+00,8.456334183070657673e+01,1.128953995978768221e+00,8.814579176397793958e+01,1.232686952974305417e+00
4.000000000000000000e+00,8.047000000000000000e+03,8.046999999999999709e-01,1.254587018795449467e+02,1.537298417170567699e+00,8.600014076767571680e+01,1.160461344496509062e+00,8.959990554669147400e+01,1.262871410050555365e+00
